Date,AAPL,MTK,GUC,Xintec,Qualcomm,SamSung,Broadcom,VIX,USD,CNY,CCY,HKD,JPY,TWIndex,PLIX,S&P500,Japan225,KoreanIndex,NASDQ,dealer_buy,dealer_sell,dealer_dif,investment_buy,investment_sell,investment_dif,foreign_buy,foreign_sell,foreign_dif
2017/12/4,42.45,320,256.5,93,64.56,51340,263.61,11.68,29.99,0.15,0.72,7.81,0.07,10651.11,1227.85,2639.44,22707.16,2501.67,6775.37,7410273922,7712513442,-302239520,1027268130,1970535081,-943266951,30280335819,31696498906,-1416163087
2017/12/5,42.41,318,258,91.6,64.69,51260,261.65,11.33,30.03,0.15,0.72,7.82,0.07,10566.85,1228.51,2629.57,22622.38,2510.12,6762.21,6870719554,8995976912,-2125257358,2568982560,3925869797,-1356887237,36559678464,37127925892,-568247428
2017/12/6,42.25,286.5,245,91.6,64.98,50020,263.89,11.02,29.97,0.15,0.72,7.81,0.07,10393.92,1232.26,2629.27,22177.04,2474.37,6776.38,8017815520,11254697303,-3236881783,1305540620,1795709404,-490168784,39137776276,50175483786,-11037707510
2017/12/7,42.33,287.5,260.5,82.5,65.23,50740,263.89,10.16,29.99,0.15,0.71,7.81,0.07,10355.76,1244.52,2636.98,22498.03,2461.98,6812.84,7680918495,8956454797,-1275536302,1021508500,1881014175,-859505675,36114691805,42870503814,-6755812009
2017/12/8,42.34,296,269,89.9,64.24,52000,259.91,9.58,30.01,0.15,0.71,7.81,0.07,10398.62,1238.24,2651.5,22811.08,2464,6840.08,7484214456,7262387218,221827238,1344991840,1330328785,14663055,36456584761,38825167841,-2368583080
2017/12/11,43.17,299.5,295.5,89.1,65.18,51780,259.95,9.34,30,0.15,0.72,7.81,0.07,10473.09,1245.58,2659.99,22938.73,2471.49,6875.08,8191534708,6194554526,1996980182,1513322510,926240592,587081918,27181490324,30956664357,-3775174033
2017/12/12,42.92,296,287,81.8,64.86,52100,258.7,9.92,30.01,0.15,0.72,7.81,0.07,10443.28,1233.18,2664.11,22866.17,2461,6862.32,5788998328,7270895435,-1481897107,1217812650,720426820,497385830,28291825972,33202816195,-4910990223
2017/12/13,43.07,291,289,83.8,64.9,51320,262.03,10.18,30,0.15,0.71,7.81,0.07,10470.7,1233.04,2662.85,22758.07,2480.55,6875.8,5668579182,5819743466,-151164284,1293768287,1083837955,209930332,25535118803,26773043227,-1237924424
2017/12/14,43.06,289.5,284,88.6,64.7,51060,259.34,10.49,30.02,0.15,0.72,7.8,0.07,10538.01,1232.43,2652.01,22694.45,2469.48,6856.53,6304557271,6775787453,-471230182,2009933240,1765150574,244782666,29107233097,26129481883,2977751214
2017/12/15,43.49,285,292.5,90.4,64.76,50620,265.73,9.42,30,0.15,0.72,7.81,0.07,10491.44,1250.89,2675.81,22553.22,2482.07,6936.58,4431293089,7421398117,-2990105028,3438839098,3585595276,-146756178,46753892254,51034339314,-4280447060
2017/12/18,44.1,287.5,281,88,65.38,51200,264.39,9.53,29.96,0.15,0.72,7.81,0.07,10506.52,1277.91,2690.16,22901.77,2481.88,6994.76,5276574464,5455411694,-178837230,2410895840,1394980250,1015915590,23212672571,23338833204,-126160633
2017/12/19,43.63,294,281.5,85,64.5,51560,263.7,10.03,29.99,0.15,0.72,7.82,0.07,10467.34,1276.52,2681.47,22868,2478.53,6963.85,6090044132,5259516472,830527660,3160326170,2388492943,771833227,27394601450,32717759412,-5323157962
2017/12/20,43.59,292.5,276.5,86.9,64.6,51560,265.64,9.72,29.99,0.15,0.72,7.82,0.07,10504.52,1285.44,2679.25,22891.72,2478.53,6960.96,6213465062,5786071794,427393268,1227130730,1157737478,69393252,26103436316,26177936143,-74499827
2017/12/21,43.75,290,283.5,83.5,64.39,49140,261.53,9.62,29.98,0.15,0.72,7.82,0.07,10488.97,1271.81,2684.57,22866.1,2429.83,6965.36,6282412592,5362660541,919752051,1328128430,1047049299,281079131,21097720735,23555924525,-2458203790
2017/12/22,43.75,290.5,289,85.7,64.73,49700,262.35,9.9,29.97,0.15,0.72,7.82,0.07,10537.27,1271.17,2683.34,22902.76,2440.54,6959.96,4634646122,5053129626,-418483504,1057167450,862563803,194603647,21640414388,20407114749,1233299639
2017/12/25,43.75,287,280,83.2,64.73,49700,262.35,9.9,29.88,0.15,0.72,7.82,0.07,10522.49,1271.17,2683.34,22939.18,2440.54,6959.96,4380446813,5089433473,-708986660,924748900,1038394373,-113645473,8787208179,8125665606,661542573
2017/12/26,42.64,280,252,79.6,64.3,48200,258.1,10.25,29.9,0.15,0.73,7.81,0.07,10421.91,1258.88,2680.5,22892.69,2427.34,6936.25,4431040806,7675569816,-3244529010,1229331232,1861327318,-631996086,12150637678,14669363074,-2518725396
2017/12/27,42.65,283,262,79.8,64.54,49360,259.12,10.47,29.93,0.15,0.73,7.81,0.07,10486.67,1263.36,2682.62,22911.21,2436.67,6939.34,5542846444,5191801736,351044708,1574582001,1591770200,-17188199,17838615035,15262772286,2575842749
2017/12/28,42.77,286,261,82.9,64.38,50960,260.42,10.18,29.93,0.15,0.73,7.81,0.07,10567.64,1266.3,2687.54,22783.98,2467.49,6950.16,7215969074,6715866707,500102367,1516269290,1122681600,393587690,30469967054,23967767261,6502199793
2017/12/29,42.31,294,255,82.5,64.02,50960,256.9,11.04,29.81,0.15,0.73,7.82,0.07,10642.86,1253.05,2673.61,22764.94,2467.49,6903.39,6615620124,6385790751,229829373,1798012720,1077482107,720530613,26811372776,20250737021,6560635755
2018/1/2,43.06,291.5,264.5,79.9,65.2,51020,267.01,9.77,29.77,0.15,0.73,7.81,0.07,10710.73,1287.7,2695.81,22764.94,2479.65,7006.9,7916661451,4939130096,2977531355,1332369040,1406614651,-74245611,22562840332,13914595215,8648245117
2018/1/3,43.06,300.5,271,80.7,65.94,51620,269.93,9.15,29.62,0.15,0.73,7.82,0.07,10801.57,1309.86,2713.06,22764.94,2486.35,7065.53,9727039649,6540827614,3186212035,2324575730,1324997160,999578570,30237742257,26511979901,3725762356
2018/1/4,43.26,307,278,83.7,66.03,51080,270.02,9.22,29.59,0.15,0.73,7.82,0.07,10848.63,1317.24,2723.99,23506.33,2466.46,7077.91,8986710248,7148836139,1837874109,1982049550,2123703524,-141653974,32492922176,27018662163,5474260013
2018/1/5,43.75,300,289.5,84.3,66.47,52120,271.62,9.22,29.57,0.15,0.74,7.82,0.07,10879.8,1325.71,2743.15,23714.53,2497.52,7136.56,8296933318,6661187873,1635745445,1640093100,1975012786,-334919686,33579706392,30099439003,3480267389
2018/1/8,43.59,298,281,80.8,66.27,52020,272.27,9.52,29.47,0.15,0.74,7.82,0.07,10915.75,1335.54,2747.71,23714.53,2513.28,7157.39,7573987301,7587316267,-13328966,2288623900,1354063431,934560469,32323346960,27313828957,5009518003
2018/1/9,43.58,304,281,73.6,65.27,50400,268.5,10.08,29.5,0.15,0.73,7.82,0.07,10914.89,1322.57,2751.29,23849.99,2510.23,7163.58,7877923965,7645578674,232345291,1914228660,1438106363,476122297,31667799225,32789247566,-1121448341
2018/1/10,43.57,309.5,262.5,71,65.26,48840,262.83,9.82,29.52,0.15,0.73,7.82,0.07,10831.09,1306.22,2748.23,23788.2,2499.75,7153.57,8416395025,8312852993,103542032,2414296600,1887789525,526507075,28898877106,32119835719,-3220958613
2018/1/11,43.82,306,260.5,72.7,65.43,48240,263.5,9.88,29.6,0.15,0.73,7.82,0.07,10810.06,1314.34,2767.56,23710.43,2487.91,7211.78,6974325435,7750639493,-776314058,1843830750,1556997305,286833445,31895349794,33508545282,-1613195488
2018/1/12,44.27,309.5,262.5,73.5,65.38,48200,264.29,10.16,29.59,0.15,0.73,7.82,0.07,10883.96,1322.1,2786.24,23653.82,2496.42,7261.06,8477778548,6457714980,2020063568,1678370420,1266758082,411612338,29963055018,30144063578,-181008560
2018/1/15,44.27,313,281,80.1,65.38,48540,264.29,10.16,29.58,0.15,0.74,7.82,0.07,10956.31,1322.1,2786.24,23714.88,2503.73,7261.06,10415183029,7337871144,3077311885,2158550250,1783399345,375150905,28349442970,25923086213,2426356757
2018/1/16,44.05,312,293,78.3,68.25,50000,263.25,11.66,29.52,0.16,0.74,7.82,0.07,10986.11,1325.97,2776.42,23951.81,2521.74,7223.69,9251824489,7189560828,2062263661,1772029360,1305407903,466621457,32484455192,28804004776,3680450416
2018/1/17,44.78,306.5,288,78.7,68.02,49620,265.81,11.91,29.55,0.16,0.74,7.82,0.07,11004.8,1364.29,2802.56,23868.34,2515.43,7298.28,11134624414,11358425182,-223800768,1068302870,1098559225,-30256355,44357140136,33280702109,11076438027
2018/1/18,44.81,319.5,297,78.7,68.05,49900,269.8,12.22,29.56,0.16,0.73,7.82,0.07,11071.57,1370.56,2798.03,23763.37,2515.81,7296.05,9925084323,9603536347,321547976,1280867720,2343784457,-1062916737,40503240498,31830727820,8672512678
2018/1/19,44.62,319,306.5,79.6,68.04,49320,266.39,11.27,29.54,0.16,0.73,7.82,0.07,11150.85,1372.03,2810.3,23808.06,2520.26,7336.38,9005914962,8290669472,715245490,881768800,1752240494,-870471694,37962317129,29344961809,8617355320
2018/1/22,44.25,319,337,76,68.67,48240,262.11,11.03,29.36,0.16,0.73,7.82,0.07,11231.46,1382.41,2832.97,23816.33,2502.11,7408.03,9286366364,9214147365,72218999,1726181900,2103184169,-377002269,38296396618,35741398154,2554998464
2018/1/23,44.26,318,340,75.5,68.34,49160,262.9,11.1,29.26,0.16,0.73,7.82,0.07,11253.11,1392.86,2839.13,24124.15,2536.6,7460.29,11094378282,10728690041,365688241,1276848550,1619967937,-343119387,45045448442,39882638257,5162810185
2018/1/24,43.56,307.5,359,77.3,67.98,49340,256.86,11.47,29.27,0.16,0.73,7.82,0.07,11152.16,1360.68,2837.54,23940.78,2538,7415.06,10511435306,9966138101,545297205,1158251840,1709708851,-551457011,38447303320,34924099489,3523203831
2018/1/25,42.78,305.5,341.5,75,67.42,50260,247.29,11.58,29.09,0.16,0.73,7.82,0.07,11165.95,1337.62,2839.25,23669.49,2562.23,7411.16,9380240816,11637189386,-2256948570,1442656370,1592151907,-149495537,47713335705,41899102084,5814233621
2018/1/26,42.88,308,360,75,68.53,50780,250.79,11.08,29.06,0.16,0.73,7.82,0.07,11147.1,1381.27,2872.87,23631.88,2574.76,7505.77,9161894153,8550496198,611397955,1040089180,2954950461,-1914861281,36001501130,33865888852,2135612278
2018/1/29,41.99,308,356,76,67.32,51220,245.47,13.84,29.1,0.16,0.73,7.82,0.07,11221.81,1378.42,2853.53,23629.34,2598.19,7466.51,8675841654,9001375604,-325533950,1502941400,1101752968,401188432,28934297807,26921761846,2012535961
2018/1/30,41.74,299,348.5,75.6,66.99,49800,240.98,14.79,29.13,0.16,0.73,7.82,0.07,11076.78,1350.44,2822.43,23291.97,2567.74,7402.48,8473111019,10510609749,-2037498730,1290657050,1162956591,127700459,33126649281,35773016249,-2646366968
2018/1/31,41.86,299,359.5,77.5,68.25,49900,248.03,13.54,29.22,0.16,0.73,7.82,0.07,11103.79,1361.5,2823.81,23098.29,2566.46,7411.48,10950349169,7919601585,3030747584,819899850,1241609865,-421710015,40086905911,37577956363,2508949548
2018/2/1,41.94,307,344.5,77.5,66.8,49820,238.79,13.47,29.14,0.16,0.73,7.82,0.07,11160.25,1355.07,2821.98,23486.11,2568.54,7385.86,8253116963,8366163522,-113046559,814467200,989797112,-175329912,30229271383,28850886786,1378384597
2018/2/2,40.13,304.5,354,78,66.07,47700,235.48,17.31,29.19,0.16,0.73,7.82,0.07,11126.23,1317.98,2762.13,23274.53,2525.39,7240.95,7716803105,8160975956,-444172851,736091800,1047406462,-311314662,29908961776,30349340746,-440378970
2018/2/5,39.12,299,341,75.1,61.73,47920,228.1,37.32,29.35,0.16,0.72,7.82,0.07,10946.25,1255.81,2648.94,22682.08,2491.75,6967.53,8353441902,10349584589,-1996142687,711834800,1162084874,-450250074,31541279023,39885234660,-8343955637
2018/2/6,40.76,286.5,307,67.6,64.4,47420,240.38,29.98,29.3,0.16,0.71,7.82,0.07,10404,1301.66,2695.14,21610.24,2453.31,7115.88,17073008370,19342225158,-2269216788,1439029850,2271277632,-832247782,50044789936,81380542935,-31335752999
2018/2/7,39.88,284.5,295,64.5,65.04,45800,237.38,27.73,29.38,0.16,0.72,7.82,0.07,10551.54,1272.5,2681.66,21645.37,2396.56,7051.98,11216698402,13602219138,-2385520736,3337168480,1448386039,1888782441,49001401415,65642471009,-16641069594
2018/2/8,38.79,286,275.5,63.6,62.42,46000,229.57,33.46,29.26,0.16,0.72,7.82,0.07,10528.52,1218.66,2581,21890.86,2407.62,6777.16,7289867245,10242122731,-2952255486,987735000,1665317417,-677582417,29211021130,37640539008,-8429517878
2018/2/9,39.1,283,282,63.6,63.99,44700,235.5,29.06,29.37,0.16,0.71,7.82,0.07,10371.75,1255.81,2619.55,21382.62,2363.77,6874.49,12767936134,12720612999,47323135,1041279190,1411552019,-370272829,35980746438,54759909279,-18779162841
2018/2/12,40.68,285,270,51.6,65.66,45720,244.4,25.61,29.31,0.16,0.72,7.82,0.07,10421.09,1279.14,2656,21382.62,2385.38,6981.96,5794019488,6575982133,-781962645,1042671150,748972868,293698282,26840656025,46217674659,-19377018634
2018/2/21,42.77,304.5,297,53.4,63.4,47280,248.62,20.02,29.32,0.16,0.73,7.82,0.07,10714.44,1325.35,2701.33,21970.81,2429.65,7218.23,9342744773,7631698270,1711046503,1437368500,1030476902,406891598,72233013946,63019389834,9213624112
2018/2/22,43.13,302,318,56.8,62.18,46760,249.35,18.72,29.22,0.16,0.73,7.83,0.07,10662.38,1322.09,2703.96,21736.44,2414.28,7210.09,6627747250,7018093516,-390346266,1143036000,1126134252,16901748,43223382225,50106568089,-6883185864
2018/2/23,43.88,300.5,308.5,58.7,63.32,47220,253.71,16.49,29.28,0.16,0.72,7.82,0.07,10794.55,1351.09,2747.3,21892.78,2451.52,7337.39,7395752064,6819013606,576738458,1513414560,815401572,698012988,34572071532,32447975077,2124096455
2018/2/26,44.74,296.5,309,56.9,66.98,47380,252.95,15.8,28.48,0.16,0.73,7.82,0.07,10836.7,1380.27,2779.6,22153.63,2457.65,7421.46,7251614745,7252863977,-1249232,1765879150,982489871,783389279,30186749043,29921598238,265150805
2018/2/27,44.6,301,310,57.2,66.34,47380,251.81,18.59,29.2,0.16,0.73,7.82,0.07,10815.47,1374.72,2744.28,22389.86,2456.14,7330.35,7039092931,9201450342,-2162357411,1233905220,705582374,528322846,42985188403,45077074454,-2091886051
2018/3/1,43.75,299.5,310,57.5,64.96,47380,243.31,22.47,29.33,0.16,0.72,7.83,0.07,10785.79,1340.14,2677.67,21724.47,2456.14,7180.56,7191815667,8486199062,-1294383395,711660200,937898484,-226238284,42277675269,45157613530,-2879938261
2018/3/2,44.05,302.5,314,58.2,64.74,46020,250.87,19.59,29.29,0.16,0.72,7.83,0.07,10698.17,1363.78,2691.25,21181.64,2402.16,7257.87,6579167432,6800070157,-220902725,1027725310,958687891,69037419,25450575100,41026866421,-15576291321
2018/3/5,44.21,295,324,56.8,64.01,45200,246.98,18.73,29.27,0.16,0.72,7.83,0.07,10642.9,1375.86,2720.94,21042.09,2375.06,7330.71,5901528143,8006960413,-2105432270,1107314392,1302130047,-194815655,24900194483,35113305878,-10213111395
2018/3/6,44.17,301,327,58,62.14,47020,250.96,18.36,29.26,0.16,0.73,7.83,0.07,10784.34,1396.47,2728.12,21417.76,2411.41,7372.01,6370825082,7051657101,-680832019,1198115900,1435708136,-237592236,31524806919,27793427021,3731379898
2018/3/7,43.76,300,338,58,62.49,48620,247.05,17.76,29.2,0.16,0.74,7.83,0.07,10745.32,1400.47,2726.8,21252.72,2401.82,7396.65,7416285154,7060114185,356170969,1483547600,1049527058,434020542,33157032335,33787481371,-630449036
2018/3/8,44.24,309.5,335.5,58.4,61.82,49200,246.95,16.54,29.26,0.16,0.73,7.83,0.07,10823.24,1402.05,2738.97,21368.07,2433.08,7427.95,7460497510,6483241818,977255692,950106650,1209114065,-259007415,27862388805,28814279442,-951890637
2018/3/9,44.99,310.5,348,59.7,63.03,49740,253.78,14.64,29.33,0.16,0.73,7.84,0.07,10864.82,1431.16,2786.57,21469.2,2459.45,7560.81,7790566388,6452920120,1337646268,1638675280,1363832350,274842930,28198059062,30178551362,-1980492300
2018/3/12,45.43,317,320.5,65.6,62.81,49740,262.84,15.78,29.25,0.16,0.74,7.84,0.07,11002.1,1445.9,2783.02,21824.03,2484.12,7588.32,8981974672,7567540535,1414434137,1550034400,1299393850,250640550,39546053000,27174879348,12371173652
2018/3/13,44.99,319,332,68,59.7,51660,261.22,16.35,29.26,0.16,0.74,7.84,0.07,11095.63,1423.46,2765.31,21968.1,2494.49,7511.01,8098155519,8384793110,-286637591,1088920950,1264750774,-175829824,39311975477,31627255903,7684719574
2018/3/14,44.61,313.5,324,68.9,60.12,51760,260.59,17.23,29.26,0.16,0.73,7.84,0.07,11038.8,1423.5,2749.48,21777.29,2486.08,7496.81,6937828549,7688612079,-750783530,1092801050,1329749009,-236947959,24656050785,32974862224,-8318811439
2018/3/15,44.66,318,324.5,71.2,59.89,51540,267.76,16.59,29.17,0.16,0.74,7.84,0.07,11018.45,1422.07,2747.33,21803.95,2492.38,7481.74,6775742439,7590641459,-814899020,1157651650,1867729394,-710077744,25492161503,27549289621,-2057128118
2018/3/16,44.51,317,322,70.3,60.62,51140,254.87,15.8,29.13,0.16,0.73,7.84,0.07,11027.7,1422.54,2752.01,21676.51,2493.97,7481.99,6364416571,7589701764,-1225285193,3158402680,3223034183,-64631503,76079869038,74515723631,1564145407
2018/3/19,43.83,334,328.5,69,58.37,50740,244.95,19.02,29.11,0.16,0.73,7.84,0.07,11046.9,1394.82,2712.92,21480.9,2475.03,7344.24,6183469026,7015948252,-832479226,1392584560,1725639460,-333054900,27253239316,24970325954,2282913362
2018/3/20,43.81,342.5,322,67.2,58.26,51200,242.36,18.2,29.16,0.16,0.73,7.84,0.07,11010.84,1405.5,2716.94,21380.97,2485.52,7364.3,6094465515,6263435627,-168970112,1116317450,1747796908,-631479458,30037891886,29865921448,171970438
2018/3/21,42.82,336,339.5,67.8,56.81,51060,246,17.86,29.15,0.16,0.73,7.84,0.07,11011.07,1407.98,2711.93,21380.97,2484.97,7345.29,8777025450,7549054386,1227971064,1984887229,1791679560,193207669,34719913988,35340842974,-620928986
2018/3/22,42.21,336,336,66.1,55.58,51780,243.57,23.34,29.07,0.16,0.74,7.84,0.07,11005.84,1368.98,2643.69,21591.99,2496.02,7166.68,6981840177,11974627715,-4992787538,1431287470,1299248187,132039283,36705669398,33563347158,3142322240
2018/3/23,41.24,328,330,65.7,53.66,49720,242.48,24.87,29.18,0.16,0.73,7.85,0.07,10823.33,1323.92,2588.26,20617.86,2416.76,6992.67,8015560819,12791699406,-4776138587,827904850,1596601660,-768696810,35565731515,41829058221,-6263326706
2018/3/26,43.19,347,323.5,70.6,56.13,50280,247.73,21.03,29.08,0.16,0.73,7.85,0.07,10840.05,1380.1,2658.55,20766.1,2437.08,7220.54,6883154211,8923445513,-2040291302,1230015620,2009568771,-779553151,24281571972,33187734564,-8906162592
2018/3/27,42.08,342.5,335.5,68.4,54.84,49980,244.37,22.5,29.18,0.16,0.73,7.85,0.07,10986.79,1327.94,2612.62,21317.32,2452.06,7008.81,8093330277,9163188725,-1069858448,1415682995,1729696810,-314013815,31655778094,29113436570,2542341524
2018/3/28,41.62,333,325.5,66.2,54.7,48700,236.68,22.87,29.14,0.16,0.74,7.85,0.07,10865.66,1299.82,2605,21031.31,2419.29,6949.23,5595296156,10907087625,-5311791469,1151824560,1667164483,-515339923,22296302331,31716227525,-9419925194
2018/3/29,41.94,331,319,67,55.41,49040,235.65,19.97,29.1,0.16,0.74,7.85,0.07,10845.92,1328.9,2640.87,21159.08,2436.37,7063.45,6647838726,7276068509,-628229783,781765350,1308593730,-526828380,24397986163,36903692716,-12505706553
2018/3/30,41.94,340,317,66.2,55.41,49220,235.65,19.97,29.1,0.16,0.74,7.85,0.07,10906.22,1328.9,2640.87,21454.3,2445.85,7063.45,7250150608,6973382784,276767824,1432709696,1884595723,-451886027,21635169030,19678238851,1956930179
2018/4/2,41.67,336.5,309,66.3,53.81,48540,227.68,23.62,29.14,0.16,0.74,7.85,0.07,10888.27,1277.01,2581.88,21388.58,2444.16,6870.12,6182707685,7301891419,-1119183734,1119585900,1393401480,-273815580,16729913873,18839357363,-2109443490
2018/4/3,42.1,328,312.5,64.1,54.78,48120,236.78,21.1,29.12,0.16,0.74,7.85,0.07,10821.53,1302.09,2614.45,21292.29,2442.43,6941.28,6385954023,7375098983,-989144960,877499250,1641700150,-764200900,26111675637,35014554368,-8902878731
2018/4/9,42.51,327.5,309,62.7,53.43,49200,234.74,21.77,29.24,0.16,0.73,7.85,0.07,10893.53,1273.8,2613.16,21678.26,2444.08,6950.34,6712676361,6640051362,72624999,685372100,707343304,-21971204,42446788599,43409621553,-962832954
2018/4/10,43.31,327,310,63,54.77,48880,239.75,20.47,29.19,0.16,0.74,7.85,0.07,10927.18,1314.54,2656.87,21794.32,2450.74,7094.3,8104938980,7187160386,917778594,926773700,1032489033,-105715333,39118645102,37370448795,1748196307
2018/4/11,43.11,339,306,61.1,55.01,48860,240.32,20.24,29.19,0.16,0.74,7.85,0.07,10974.02,1315.06,2642.19,21687.1,2444.22,7069.03,8793362523,7207293386,1586069137,921151170,854794039,66357131,30984810741,31587733896,-602923155
2018/4/12,43.53,331.5,299.5,62.4,55.2,49000,239.43,18.49,29.28,0.16,0.73,7.85,0.07,10955.29,1339.66,2663.99,21660.28,2442.71,7140.25,6113154279,6756516943,-643362664,1363572510,1135413850,228158660,24151743362,30683053287,-6531309925
2018/4/13,43.68,336,315,63.5,55.73,49800,246.94,17.41,29.28,0.16,0.73,7.85,0.07,10965.39,1329.4,2656.3,21778.74,2455.07,7106.65,7280750369,7008628121,272122248,2145708200,1204035342,941672858,29373734847,31606317890,-2232583043
2018/4/16,43.96,342,316,63.3,54.77,50340,249.37,16.56,29.35,0.16,0.73,7.85,0.07,10954.55,1332.52,2677.84,21835.53,2457.49,7156.28,6481028220,9245265740,-2764237520,2063656890,1699647760,364009130,25533104700,28332070895,-2798966195
2018/4/17,44.56,340,299,60.7,55.35,49980,251.74,15.25,29.37,0.16,0.74,7.85,0.07,10810.45,1357.72,2706.39,21847.59,2453.77,7281.1,6258723202,9313531639,-3054808437,2455902700,2573710510,-117807810,33461496718,42672937517,-9211440799
2018/4/18,44.46,362,269.5,61.2,55.23,51360,249.59,15.6,29.28,0.16,0.74,7.85,0.07,10847.89,1343.78,2708.64,22158.2,2479.98,7295.24,8396267593,10623492596,-2227225003,1998966520,1376897290,622069230,35313583279,37078291013,-1764707734
2018/4/19,43.2,360.5,260.5,61.9,52.57,52780,242.86,15.96,29.38,0.16,0.74,7.85,0.07,10971.22,1285.88,2693.13,22191.18,2486.1,7238.06,8915412075,7326592247,1588819828,1914440410,1430040046,484400364,43850021828,38080480981,5769540847
2018/4/20,41.43,354.5,244,62.1,51.44,51620,237.12,16.88,29.38,0.16,0.74,7.85,0.07,10779.38,1270.83,2670.14,22162.24,2476.33,7146.13,7907923334,8742660311,-834736977,1326739820,1949019256,-622279436,35781743795,56604784871,-20823041076
